timeInDeepZqPoints,startDate,timeToZ,awakeningsZqPoints,dayFeel,alarmRingIndex,morningFeel,timeInWakePercentage,wakeWindowEndIndex,alarmReason,totalZ,timeInWakeZqPoints,riseTime,timeInRemZqPoints,timeInLight,timeInDeep,wakeWindowShow,timeInWake,sleepStealerScore,timeInRem,totalZZqPoints,timeInRemPercentage,sleepGraphStartTime,awakenings,timeInDeepPercentage,wakeWindowStartIndex,bedTime,timeInLightPercentage,grouping
12,2011-7-8,1,0,0,88,0,0,0,END_OF_WAKE_WINDOW,443,0,2011-07-09 09:10:00,10,244,False,0,0,144,63,32,2011-07-09 01:40:00,0,12,0,2011-07-09 01:47:24,56,DAILY
9,2011-7-10,14,0,0,84,0,0,0,END_OF_WAKE_WINDOW,415,0,2011-07-11 07:05:00,8,260,False,0,0,112,59,26,2011-07-10 23:50:00,0,10,0,2011-07-11 00:03:38,64,DAILY
10,2011-7-11,9,0,0,76,0,0,0,END_OF_WAKE_WINDOW,368,0,2011-07-12 07:20:00,8,208,False,0,0,115,52,31,2011-07-12 00:55:00,0,12,0,2011-07-12 01:03:22,57,DAILY
9,2011-7-12,3,0,0,85,0,0,0,END_OF_WAKE_WINDOW,407,0,2011-07-13 08:35:00,10,217,False,0,0,146,58,35,2011-07-13 01:25:00,0,10,0,2011-07-13 01:48:34,55,DAILY
11,2011-7-17,2,-1,0,90,0,0,0,END_OF_WAKE_WINDOW,446,0,2011-07-18 05:25:00,5,317,False,2,0,77,64,17,2011-07-17 21:50:00,1,11,0,2011-07-17 21:57:28,72,DAILY
8,2011-7-18,18,0,0,79,0,0,0,END_OF_WAKE_WINDOW,380,0,2011-07-19 07:15:00,5,272,False,0,0,71,54,18,2011-07-19 00:40:00,0,9,0,2011-07-19 00:46:49,73,DAILY
8,2011-7-19,1,0,0,72,0,0,0,END_OF_WAKE_WINDOW,360,0,2011-07-20 07:25:00,7,226,False,0,0,96,51,26,2011-07-20 01:15:00,0,10,0,2011-07-20 01:21:24,64,DAILY
14,2011-7-20,2,-1,0,83,3,0,0,END_OF_WAKE_WINDOW,386,0,2011-07-21 07:20:00,6,229,False,1,0,89,56,23,2011-07-21 00:20:00,1,17,0,2011-07-21 00:52:31,60,DAILY
8,2011-7-21,3,-1,0,100,0,1,0,END_OF_WAKE_WINDOW,402,0,2011-07-22 05:55:00,10,229,False,7,0,136,57,33,2011-07-21 22:45:00,1,9,0,2011-07-21 22:49:19,57,DAILY
15,2011-7-26,1,0,0,0,0,0,0,NO_ALARM,438,0,2011-07-27 10:00:00,11,213,False,0,0,154,62,35,2011-07-27 02:20:00,0,16,0,2011-07-27 02:27:35,49,DAILY
16,2011-7-30,2,0,0,0,0,0,0,NO_ALARM,449,0,2011-07-31 13:30:00,10,232,False,0,0,140,64,31,2011-07-31 04:55:00,0,17,0,2011-07-31 05:13:17,52,DAILY
13,2011-8-1,1,-1,0,0,0,0,0,NO_ALARM,468,0,2011-08-02 10:55:00,9,283,False,1,0,122,67,26,2011-08-02 03:00:00,1,13,0,2011-08-02 03:04:33,61,DAILY
10,2011-8-5,1,0,0,0,0,0,0,NO_ALARM,475,0,2011-08-06 11:05:00,12,256,False,0,0,171,68,35,2011-08-06 03:05:00,0,10,0,2011-08-06 03:09:53,55,DAILY
16,2011-8-7,7,0,0,0,0,0,0,NO_ALARM,486,0,2011-08-08 09:05:00,8,297,False,0,0,116,68,23,2011-08-08 00:45:00,0,15,0,2011-08-08 00:50:53,62,DAILY
9,2011-8-18,49,0,0,0,3,0,0,NO_ALARM,383,0,2011-08-19 08:50:00,6,260,False,0,0,83,54,21,2011-08-19 01:30:00,0,10,0,2011-08-19 01:40:00,69,DAILY
9,2011-8-19,42,0,0,0,0,0,0,NO_ALARM,400,0,2011-08-20 08:55:00,11,206,False,0,0,154,56,38,2011-08-20 01:30:00,0,10,0,2011-08-20 01:33:17,52,DAILY
8,2011-8-20,33,0,0,0,2,0,0,NO_ALARM,356,0,2011-08-21 07:30:00,6,228,False,0,0,89,51,25,2011-08-21 00:55:00,0,10,0,2011-08-21 00:59:49,65,DAILY
13,2011-8-31,12,0,0,0,3,0,0,NO_ALARM,433,0,2011-09-01 07:15:00,10,235,False,0,0,137,61,31,2011-08-31 23:50:00,0,14,0,2011-08-31 23:57:01,55,DAILY
12,2011-9-5,20,-1,0,0,3,0,0,NO_ALARM,446,0,2011-09-06 09:20:00,10,251,False,1,0,138,64,30,2011-09-06 01:30:00,1,12,0,2011-09-06 01:33:57,58,DAILY
10,2011-9-6,11,0,0,0,3,0,0,NO_ALARM,434,0,2011-09-07 08:20:00,7,289,False,0,0,100,61,23,2011-09-07 00:50:00,0,10,0,2011-09-07 00:57:49,67,DAILY
9,2011-9-7,19,0,0,0,3,0,0,NO_ALARM,467,0,2011-09-08 08:55:00,10,279,False,0,0,143,67,30,2011-09-08 00:45:00,0,9,0,2011-09-08 00:48:32,61,DAILY
11,2011-9-9,29,0,0,0,3,0,0,NO_ALARM,465,0,2011-09-10 09:20:00,10,269,False,0,0,147,66,31,2011-09-10 01:05:00,0,10,0,2011-09-10 01:08:53,59,DAILY
7,2011-9-10,40,0,0,0,3,0,0,NO_ALARM,252,0,2011-09-11 07:00:00,5,153,False,0,0,66,35,26,2011-09-11 02:05:00,0,13,0,2011-09-11 02:08:59,61,DAILY
12,2011-9-11,16,0,0,0,3,0,0,NO_ALARM,444,0,2011-09-12 08:30:00,9,257,False,0,0,132,63,29,2011-09-12 00:45:00,0,12,0,2011-09-12 00:50:36,59,DAILY
9,2011-9-12,51,-1,0,0,4,0,0,NO_ALARM,481,0,2011-09-13 09:10:00,11,282,False,2,0,158,68,32,2011-09-13 00:10:00,1,8,0,2011-09-13 00:15:30,60,DAILY
